ID,Exp. Mass,%,Hit,Hit Score,# Perms,Theo. Mass,Da,ppm,Hex,HexNAc,Neu5Ac,Fuc,Oxidation,OffBy+1,OffBy-1,Perm,Perm Score,N13,N30,O115-122,O123-133,O134-145
177-2-2,22360.0225,1,74,0.02,3,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0.02,A3S1G2,M5-A1G1,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core
177-3-59,22360.0225,1,75,0.02,1,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0.02,A2S1G1F,A2S1G1F,2 x Core,2 x Core + 1 x S,1 x Core + 2 x S
177-0-13,22360.0225,1,76,0.02,6,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0.01,A3S1G2,A2G2,unmodified,2 x Core + 2 x S,2 x Core + 3 x S
177-3-60,22360.0225,1,77,0.02,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0.01,A2G2F,A2G2F,2 x Core,2 x Core + 3 x S,1 x Core + 2 x S
177-0-14,22360.0225,1,78,0.02,3,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0.01,A3S2G1,A2G2,2 x Core + 2 x S,2 x Core + 2 x S,unmodified
177-0-15,22360.0225,1,79,0.02,4,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0.01,A2G2,A2G2,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
177-0-16,22360.0225,1,80,0.02,4,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0.01,A3S1G2,A1S1,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 1 x S
177-0-17,22360.0225,1,81,0.01,2,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0.01,A2S2,A2G2,2 x Core,2 x Core + 2 x S,1 x Core + 2 x S
177-0-18,22360.0225,1,82,0.01,6,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0.01,A3G3,A2G2,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
177-3-61,22360.0225,1,83,0.01,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0.01,A3S3F,A2G2F,1 x Core + 1 x S,2 x Core + 1 x S,1 x Core
177-0-19,22360.0225,1,84,0.01,6,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0.01,A3S2G1,A2G2,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core
177-0-20,22360.0225,1,85,0.01,3,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0.01,A3S1G2,A1S1,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core
177-3-62,22360.0225,1,86,0.01,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0.01,A3S3F+LacN1,A2S1G1F,unmodified,2 x Core + 1 x S,1 x Core
177-0-21,22360.0225,1,87,0.01,4,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0.01,A3S2G1,A2G2,1 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 2 x S
177-3-63,22360.0225,1,88,0.01,8,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A2G2F,A3S2G1F,2 x Core + 1 x S,1 x Core + 2 x S,1 x Core
177-3-64,22360.0225,1,89,0.01,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A2G2F,A3S2G1F,2 x Core,1 x Core + 2 x S,1 x Core + 1 x S
177-0-22,22360.0225,1,90,0.01,2,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0.01,A3S3,A2G2,1 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 1 x S
177-3-65,22360.0225,1,91,0.01,6,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0.01,A2S1G1F,A3S1G2F,1 x Core,2 x Core + 3 x S,1 x Core
177-3-66,22360.0225,1,92,0.01,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0.01,A2S2F,A3S1G2F,2 x Core,2 x Core + 2 x S,unmodified
177-0-23,22360.0225,1,93,0.01,2,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0.01,A2S2,A2G2,2 x Core,2 x Core + 3 x S,1 x Core + 1 x S
177-0-24,22360.0225,1,94,0.01,6,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S2G1,A2G2,2 x Core + 2 x S,1 x Core + 2 x S,1 x Core
177-3-67,22360.0225,1,95,0.01,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F,A2S2F,2 x Core,1 x Core,1 x Core + 1 x S
177-0-25,22360.0225,1,96,0.01,4,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0.01,A2S2,A2G2,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core
177-3-68,22360.0225,1,97,0.01,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F,A2S1G1F,2 x Core,2 x Core + 2 x S,unmodified
177-3-69,22360.0225,1,98,0.01,6,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F+LacN1,A2G2F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core
177-3-70,22360.0225,1,99,0.01,3,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0.01,A3S2G1F+LacN1,A2S2F,1 x Core + 1 x S,1 x Core,1 x Core
177-3-71,22360.0225,1,100,0.01,6,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0.01,A3S1G2F,A3S1G2F,unmodified,2 x Core + 3 x S,1 x Core
177-0-26,22360.0225,1,101,0.01,3,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A4S4,A2G2,1 x Core + 1 x S,1 x Core,1 x Core + 1 x S
177-3-72,22360.0225,1,102,0.01,3,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F,A2G2F,2 x Core + 2 x S,1 x Core,1 x Core
177-3-73,22360.0225,1,103,0.01,1,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0.01,A2S2F,A2S2F,2 x Core,2 x Core + 1 x S,1 x Core
177-0-27,22360.0225,1,104,0.01,2,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A2S1G1,A2G2,2 x Core,2 x Core + 3 x S,1 x Core + 2 x S
177-3-74,22360.0225,1,105,0.01,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A2G2F,A3S1G2F,2 x Core,1 x Core + 2 x S,1 x Core + 2 x S
177-3-75,22360.0225,1,106,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F+LacN1,A2S1G1F,2 x Core,unmodified,1 x Core + 1 x S
177-3-76,22360.0225,1,107,0,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S1G2F,A3S1G2F,unmodified,2 x Core + 1 x S,1 x Core + 2 x S
177-3-77,22360.0225,1,108,0,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F,A2S2F,2 x Core + 1 x S,1 x Core,1 x Core
177-0-28,22360.0225,1,109,0,3,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3G3,A2G2,2 x Core + 2 x S,1 x Core + 2 x S,1 x Core + 2 x S
177-3-78,22360.0225,1,110,0,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A2S2F,A3S1G2F,2 x Core,1 x Core + 2 x S,1 x Core
177-3-79,22360.0225,1,111,0,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A2S1G1F,A3S1G2F,2 x Core,2 x Core + 3 x S,unmodified
177-2-3,22360.0225,1,112,0,2,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A2G2,M5-A1G1,2 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 2 x S
177-3-80,22360.0225,1,113,0,3,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F,A3S1G2F,1 x Core + 1 x S,1 x Core,1 x Core
177-0-29,22360.0225,1,114,0,1,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A2S2,A2G2,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 2 x S
177-0-30,22360.0225,1,115,0,6,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A4S4,A2G2,unmodified,2 x Core + 2 x S,1 x Core
177-3-81,22360.0225,1,116,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F,A2S1G1F,2 x Core,1 x Core,1 x Core + 1 x S
177-0-31,22360.0225,1,117,0,4,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A2G2,A1S1,2 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 2 x S
177-3-82,22360.0225,1,118,0,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F,A2S1G1F,2 x Core,1 x Core + 2 x S,1 x Core
177-3-83,22360.0225,1,119,0,1,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F,A2G2F,2 x Core,1 x Core + 1 x S,1 x Core + 1 x S
177-2-4,22360.0225,1,120,0,4,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A3G3,M5-A1G1,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 2 x S
177-2-5,22360.0225,1,121,0,4,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A3S2G1,M5-A1G1,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core
177-3-84,22360.0225,1,122,0,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F+LacN1,A2S2F,unmodified,2 x Core + 1 x S,1 x Core
177-3-85,22360.0225,1,123,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A2S2F,A3S1G2F,2 x Core + 1 x S,2 x Core + 1 x S,unmodified
177-2-6,22360.0225,1,124,0,2,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A3S2G1,M5-A1G1,2 x Core,2 x Core + 2 x S,1 x Core + 1 x S
177-3-86,22360.0225,1,125,0,6,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A2G2F,A3S2G1F,1 x Core,2 x Core + 3 x S,1 x Core
177-2-7,22360.0225,1,126,0,2,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A2G2,M5-A1G1,2 x Core,2 x Core + 2 x S,2 x Core + 3 x S
177-3-87,22360.0225,1,127,0,3,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F+LacN1,A3S1G2F,unmodified,2 x Core + 2 x S,unmodified
177-0-32,22360.0225,1,128,0,1,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A1G1,A2G2,2 x Core + 2 x S,2 x Core + 2 x S,2 x Core + 2 x S
177-0-33,22360.0225,1,129,0,4,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3G3,A1S1,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 2 x S
177-3-88,22360.0225,1,130,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F,A2S1G1F,2 x Core + 1 x S,1 x Core,1 x Core
177-0-34,22360.0225,1,131,0,4,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A2G2,A1S1,2 x Core,2 x Core + 2 x S,2 x Core + 3 x S
177-0-35,22360.0225,1,132,0,4,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S2G1,A1S1,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core
177-3-89,22360.0225,1,133,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F,A2S1G1F,2 x Core + 1 x S,2 x Core + 1 x S,unmodified
177-3-90,22360.0225,1,134,0,3,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F,A3S2G1F,1 x Core + 1 x S,1 x Core,1 x Core
177-2-8,22360.0225,1,135,0,4,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A3G3,M5-A1G1,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 1 x S
177-2-9,22360.0225,1,136,0,6,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A3G3,M5-A1G1,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core
177-3-91,22360.0225,1,137,0,6,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F+LacN1,A2G2F,unmodified,2 x Core + 3 x S,1 x Core
177-0-36,22360.0225,1,138,0,4,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A4S4,A2G2,unmodified,2 x Core + 1 x S,1 x Core + 1 x S
177-0-37,22360.0225,1,139,0,2,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S2G1,A1S1,2 x Core,2 x Core + 2 x S,1 x Core + 1 x S
177-3-92,22360.0225,1,140,0,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F,A3S1G2F,unmodified,2 x Core + 1 x S,1 x Core
177-0-38,22360.0225,1,141,0,4,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A1G1,A2G2,2 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 3 x S
177-3-93,22360.0225,1,142,0,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F+LacN1,A2G2F,unmodified,2 x Core + 1 x S,1 x Core + 2 x S
177-0-39,22360.0225,1,143,0,4,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3G3,A1S1,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 1 x S
177-3-94,22360.0225,1,144,0,6,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F+LacN1,A3S2G1F,1 x Core + 1 x S,unmodified,1 x Core
177-0-40,22360.0225,1,145,0,3,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A2G2,A2G2,1 x Core,2 x Core + 3 x S,2 x Core + 3 x S
177-0-41,22360.0225,1,146,0,6,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3G3,A1S1,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core
177-3-95,22360.0225,1,147,0,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A2G2F,A3S2G1F,2 x Core,2 x Core + 3 x S,unmodified
177-3-96,22360.0225,1,148,0,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A1S1F,A3S1G2F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core
177-3-97,22360.0225,1,149,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F+LacN1,A2S2F,2 x Core,unmodified,1 x Core + 1 x S
177-2-10,22360.0225,1,150,0,1,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A2S1G1,M5-A1G1,2 x Core,2 x Core + 2 x S,2 x Core + 2 x S
177-0-42,22360.0225,1,151,0,4,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S2G1,A2G2,unmodified,2 x Core + 1 x S,2 x Core + 3 x S
177-0-43,22360.0225,1,152,0,3,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3G3,A2G2,unmodified,2 x Core + 3 x S,2 x Core + 3 x S
177-3-98,22360.0225,1,153,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A1S1F,A3S1G2F,2 x Core,2 x Core + 2 x S,1 x Core + 1 x S
177-0-44,22360.0225,1,154,0,2,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S1G2,A2G2,2 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 2 x S
177-3-99,22360.0225,1,155,0,6,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F+LacN1,A3S1G2F,unmodified,1 x Core + 2 x S,1 x Core
177-0-45,22360.0225,1,156,0,4,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S3,A2G2,2 x Core + 1 x S,2 x Core + 2 x S,unmodified
177-2-11,22360.0225,1,157,0,2,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A3S1G2,M5-A1G1,2 x Core,2 x Core + 2 x S,1 x Core + 2 x S
177-3-100,22360.0225,1,158,0,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F,A3S2G1F,unmodified,2 x Core + 1 x S,1 x Core
177-3-101,22360.0225,1,159,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F+LacN1,A2S2F,2 x Core,unmodified,1 x Core
177-0-46,22360.0225,1,160,0,1,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A2S1G1,A1S1,2 x Core,2 x Core + 2 x S,2 x Core + 2 x S
177-3-102,22360.0225,1,161,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F,A2G2F,2 x Core,2 x Core + 2 x S,unmodified
177-2-12,22360.0225,1,162,0,1,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A3S2G1,M5-A1G1,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 1 x S
177-0-47,22360.0225,1,163,0,6,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S1G2,A2G2,1 x Core,2 x Core + 3 x S,1 x Core + 2 x S
177-3-103,22360.0225,1,164,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F,A3S1G2F,2 x Core,unmodified,1 x Core + 1 x S
177-2-13,22360.0225,1,165,0,1,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A2G2,M5-A1G1,2 x Core + 1 x S,2 x Core + 1 x S,2 x Core + 3 x S
177-3-104,22360.0225,1,166,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F+LacN1,A3S1G2F,unmodified,2 x Core + 1 x S,unmodified
177-3-105,22360.0225,1,167,0,6,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F,A3S1G2F,1 x Core,1 x Core + 2 x S,1 x Core
177-3-106,22360.0225,1,168,0,3,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F+LacN1,A2G2F,1 x Core,1 x Core + 2 x S,1 x Core
177-0-48,22360.0225,1,169,0,2,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S1G2,A1S1,2 x Core,2 x Core + 2 x S,1 x Core + 2 x S
177-0-49,22360.0225,1,170,0,2,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A2G2,A1S1,2 x Core + 1 x S,2 x Core + 1 x S,2 x Core + 3 x S
177-2-14,22360.0225,1,171,0,2,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A3S1G2,M5-A1G1,2 x Core,2 x Core + 3 x S,1 x Core + 1 x S
177-0-50,22360.0225,1,172,0,1,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S2G1,A1S1,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 1 x S
177-3-107,22360.0225,1,173,0,3,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F+LacN1,A2S1G1F,1 x Core,1 x Core + 2 x S,1 x Core
177-2-15,22360.0225,1,174,0,4,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A3S1G2,M5-A1G1,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core
177-3-108,22360.0225,1,175,0,1,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F+LacN1,A2S2F,1 x Core,1 x Core,1 x Core
177-3-109,22360.0225,1,176,0,4,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F,A3S1G2F,2 x Core,unmodified,1 x Core + 2 x S
177-3-110,22360.0225,1,177,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F+LacN1,A2G2F,2 x Core,unmodified,1 x Core + 2 x S
177-0-51,22360.0225,1,178,0,2,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S1G2,A1S1,2 x Core,2 x Core + 3 x S,1 x Core + 1 x S
177-3-111,22360.0225,1,179,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F,A2G2F,2 x Core,1 x Core + 2 x S,1 x Core
177-3-112,22360.0225,1,180,0,3,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F+LacN1,A3S2G1F,unmodified,1 x Core,1 x Core
177-3-113,22360.0225,1,181,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F+LacN1,A2S1G1F,2 x Core,unmodified,1 x Core + 2 x S
177-3-114,22360.0225,1,182,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F,A3S2G1F,2 x Core,unmodified,1 x Core + 1 x S
177-0-52,22360.0225,1,183,0,4,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S3,A2G2,2 x Core + 1 x S,1 x Core + 2 x S,1 x Core
177-0-53,22360.0225,1,184,0,4,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S1G2,A1S1,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core
177-0-54,22360.0225,1,185,0,2,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S3,A2G2,2 x Core,1 x Core + 2 x S,1 x Core + 1 x S
177-3-115,22360.0225,1,186,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F,A2S2F,2 x Core,2 x Core + 1 x S,unmodified
177-3-116,22360.0225,1,187,0,1,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F,A2S2F,2 x Core,1 x Core,1 x Core
177-2-16,22360.0225,1,188,0,1,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A2S1G1,M5-A1G1,2 x Core + 1 x S,2 x Core + 1 x S,2 x Core + 2 x S
177-3-117,22360.0225,1,189,0,1,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A1S1F,A3S1G2F,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 1 x S
177-2-17,22360.0225,1,190,0,1,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A2S1G1,M5-A1G1,2 x Core,2 x Core + 1 x S,2 x Core + 3 x S
177-2-18,22360.0225,1,191,0,1,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A3S1G2,M5-A1G1,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 2 x S
177-0-55,22360.0225,1,192,0,1,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A2S1G1,A1S1,2 x Core + 1 x S,2 x Core + 1 x S,2 x Core + 2 x S
177-3-118,22360.0225,1,193,0,1,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F,A2G2F,2 x Core + 1 x S,2 x Core + 1 x S,unmodified
177-0-56,22360.0225,1,194,0,1,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A2S1G1,A1S1,2 x Core,2 x Core + 1 x S,2 x Core + 3 x S
177-0-57,22360.0225,1,195,0,1,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S1G2,A1S1,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 2 x S
177-0-58,22360.0225,1,196,0,1,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S2G1,A2G2,2 x Core,1 x Core + 2 x S,1 x Core + 2 x S
177-2-19,22360.0225,1,197,0,2,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A3S3,M5-A1G1,2 x Core,2 x Core + 2 x S,1 x Core
177-3-119,22360.0225,1,198,0,1,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F,A2S1G1F,2 x Core,2 x Core + 1 x S,unmodified
177-0-59,22360.0225,1,199,0,2,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S3,A1S1,2 x Core,2 x Core + 2 x S,1 x Core
177-2-20,22360.0225,1,200,0,2,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A3G3,M5-A1G1,2 x Core,2 x Core + 3 x S,1 x Core + 2 x S
177-2-21,22360.0225,1,201,0,2,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A3S2G1,M5-A1G1,2 x Core,2 x Core + 3 x S,1 x Core
177-0-60,22360.0225,1,202,0,3,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S3,A2G2,1 x Core,2 x Core + 3 x S,1 x Core
177-0-61,22360.0225,1,203,0,2,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3G3,A1S1,2 x Core,2 x Core + 3 x S,1 x Core + 2 x S
177-0-62,22360.0225,1,204,0,2,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S2G1,A1S1,2 x Core,2 x Core + 3 x S,1 x Core
177-2-22,22360.0225,1,205,0,1,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,M5-A1S1,A2G2,2 x Core,2 x Core + 2 x S,2 x Core + 2 x S
177-2-23,22360.0225,1,206,0,1,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A3S3,M5-A1G1,2 x Core,2 x Core + 1 x S,1 x Core + 1 x S
177-3-120,22360.0225,1,207,0,1,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A1S1F,A2G2F,2 x Core,2 x Core + 2 x S,2 x Core + 2 x S
177-3-121,22360.0225,1,208,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A1S1F,A3S2G1F,2 x Core,2 x Core + 2 x S,1 x Core
177-0-63,22360.0225,1,209,0,3,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A4S4,A2G2,1 x Core,1 x Core + 2 x S,1 x Core
177-3-122,22360.0225,1,210,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S2G1F+LacN1,A3S2G1F,unmodified,2 x Core + 1 x S,unmodified
177-2-24,22360.0225,1,211,0,1,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A3S3,M5-A1G1,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core
177-2-25,22360.0225,1,212,0,1,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A3S2G1,M5-A1G1,2 x Core,2 x Core + 1 x S,1 x Core + 2 x S
177-2-26,22360.0225,1,213,0,2,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A4S4,M5-A1G1,2 x Core,1 x Core,1 x Core + 1 x S
177-0-64,22360.0225,1,214,0,1,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A1G1,A2G2,2 x Core,2 x Core + 3 x S,2 x Core + 3 x S
177-0-65,22360.0225,1,215,0,2,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S3,A2G2,2 x Core,2 x Core + 3 x S,unmodified
177-0-66,22360.0225,1,216,0,1,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A3S3,A1S1,2 x Core,2 x Core + 1 x S,1 x Core + 1 x S
177-2-27,22360.0225,1,217,0,1,22360.0495,-0.027,-1,17,13,5,0,0,0,0,0,0,A2S2,M5-A1G1,2 x Core,2 x Core + 1 x S,2 x Core + 2 x S
177-3-123,22360.0225,1,218,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A3S3F,A3S2G1F,2 x Core,unmodified,1 x Core
177-0-67,22360.0225,1,219,0,2,22360.0291,-0.0066,0,15,13,6,0,2,1,0,0,0,A4S4,A2G2,2 x Core,unmodified,1 x Core + 2 x S
177-3-124,22360.0225,1,220,0,2,22360.0495,-0.027,-1,15,13,5,2,2,0,0,0,0,A1S1F,A3S1G2F,2 x Core,2 x Core + 3 x S,1 x Core
