ID,Exp. Mass,%,Hit,Hit Score,# Perms,Theo. Mass,Da,ppm,Hex,HexNAc,Neu5Ac,Fuc,Oxidation,OffBy+1,OffBy-1,Perm,Perm Score,N13,N30,O115-122,O123-133,O134-145
172-3-56,22271.0526,1.0,56,0.01,6,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S2G1F+LacN1,A2S1G1F,unmodified,1 x Core + 2 x S,1 x Core + 1 x S
172-3-57,22271.0526,1.0,57,0.01,2,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.01,A2G2F,A2S2F,2 x Core,1 x Core + 2 x S,1 x Core + 2 x S
172-3-58,22271.0526,1.0,58,0.01,1,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.01,A2S1G1F,A2S1G1F,2 x Core,1 x Core + 2 x S,1 x Core + 2 x S
172-3-59,22271.0526,1.0,59,0.01,3,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.01,A3S3F,A2S2F,1 x Core + 1 x S,1 x Core,1 x Core
172-3-60,22271.0526,1.0,60,0.01,3,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.01,A3S1G2F,A2G2F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 2 x S
172-3-61,22271.0526,1.0,61,0.01,3,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.01,A1S1F,A2G2F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core + 1 x S
172-3-62,22271.0526,1.0,62,0.01,6,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S3F+LacN1,A2G2F,unmodified,1 x Core + 2 x S,1 x Core + 1 x S
172-3-63,22271.0526,1.0,63,0.01,4,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.01,A3S2G1F,A2S1G1F,unmodified,2 x Core + 1 x S,1 x Core + 2 x S
172-3-64,22271.0526,1.0,64,0.01,3,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.01,A3S3F+LacN1,A2S1G1F,unmodified,2 x Core + 2 x S,unmodified
172-3-65,22271.0526,1.0,65,0.01,4,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.01,A3S1G2F,A2S2F,unmodified,2 x Core + 1 x S,1 x Core + 2 x S
172-3-66,22271.0526,1.0,66,0.01,2,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A2S2F,A2S2F,2 x Core,1 x Core + 2 x S,1 x Core
172-3-67,22271.0526,1.0,67,0.01,6,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S3F,A2G2F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core
172-3-68,22271.0526,1.0,68,0.01,4,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A1S1F,A2S1G1F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 1 x S
172-3-69,22271.0526,1.0,69,0.00,3,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A1S1F,A2S1G1F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core
172-3-70,22271.0526,1.0,70,0.00,6,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S1G2F,A2G2F,unmodified,2 x Core + 3 x S,1 x Core + 2 x S
172-3-71,22271.0526,1.0,71,0.00,6,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S3F+LacN1,A2S1G1F,unmodified,1 x Core + 2 x S,1 x Core
172-3-72,22271.0526,1.0,72,0.00,3,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S2G1F+LacN1,A2S2F,unmodified,2 x Core + 2 x S,unmodified
172-3-73,22271.0526,1.0,73,0.00,4,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S3F,A2S2F,unmodified,2 x Core + 1 x S,1 x Core
172-3-74,22271.0526,1.0,74,0.00,1,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A2S2F,A2S2F,2 x Core + 1 x S,2 x Core + 1 x S,unmodified
172-3-75,22271.0526,1.0,75,0.00,2,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S3F,A2S2F,2 x Core,unmodified,1 x Core + 1 x S
172-3-76,22271.0526,1.0,76,0.00,3,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S2G1F,A2S2F,1 x Core,1 x Core + 2 x S,1 x Core
172-3-77,22271.0526,1.0,77,0.00,2,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A1S1F,A2S2F,2 x Core,2 x Core + 2 x S,1 x Core + 1 x S
172-3-78,22271.0526,1.0,78,0.00,3,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S1G2F,A2S1G1F,1 x Core,1 x Core + 2 x S,1 x Core + 2 x S
172-3-79,22271.0526,1.0,79,0.00,6,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S3F,A2G2F,unmodified,2 x Core + 3 x S,1 x Core
172-3-80,22271.0526,1.0,80,0.00,6,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S2G1F+LacN1,A2S2F,unmodified,1 x Core + 2 x S,1 x Core
172-3-81,22271.0526,1.0,81,0.00,2,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S2G1F,A2S2F,2 x Core,unmodified,1 x Core + 2 x S
172-3-82,22271.0526,1.0,82,0.00,4,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S3F,A2G2F,unmodified,2 x Core + 1 x S,1 x Core + 2 x S
172-3-83,22271.0526,1.0,83,0.00,4,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A1S1F,A2S2F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core
172-3-84,22271.0526,1.0,84,0.00,3,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S3F,A2S1G1F,1 x Core,1 x Core + 2 x S,1 x Core
172-3-85,22271.0526,1.0,85,0.00,3,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S2G1F+LacN1,A2S1G1F,unmodified,unmodified,2 x Core + 3 x S
172-3-86,22271.0526,1.0,86,0.00,2,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S3F+LacN1,A2S2F,unmodified,2 x Core + 1 x S,unmodified
172-3-87,22271.0526,1.0,87,0.00,3,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S3F+LacN1,A2G2F,unmodified,unmodified,2 x Core + 3 x S
172-3-88,22271.0526,1.0,88,0.00,3,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S2G1F,A2G2F,1 x Core,1 x Core + 2 x S,1 x Core + 2 x S
172-3-89,22271.0526,1.0,89,0.00,2,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S3F,A2S1G1F,2 x Core,unmodified,1 x Core + 2 x S
172-5-0,22271.0526,1.0,90,0.00,3,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3G3,A2G1,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core + 1 x S
172-3-90,22271.0526,1.0,91,0.00,2,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A1S1F,A2S1G1F,2 x Core,2 x Core + 2 x S,1 x Core + 2 x S
172-3-91,22271.0526,1.0,92,0.00,4,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A1S1F,A2G2F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 1 x S
172-3-92,22271.0526,1.0,93,0.00,6,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A1S1F,A2G2F,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core
172-3-93,22271.0526,1.0,94,0.00,4,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A1S1F,A2G2F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 2 x S
172-3-94,22271.0526,1.0,95,0.00,2,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A1S1F,A2S1G1F,2 x Core,2 x Core + 3 x S,1 x Core + 1 x S
172-3-95,22271.0526,1.0,96,0.00,1,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A1S1F,A2S2F,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 1 x S
172-3-96,22271.0526,1.0,97,0.00,3,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A3S2G1F+LacN1,A2G2F,unmodified,1 x Core + 2 x S,1 x Core + 2 x S
172-5-1,22271.0526,1.0,98,0.00,4,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3S1G2,A2G1,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 1 x S
172-5-2,22271.0526,1.0,99,0.00,3,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3S1G2,A2G1,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core
172-3-97,22271.0526,1.0,100,0.00,4,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A1S1F,A2S1G1F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core
172-3-98,22271.0526,1.0,101,0.00,1,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A1S1F,A2S1G1F,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 2 x S
172-5-3,22271.0526,1.0,102,0.00,2,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A2G2,A2G1,2 x Core,2 x Core + 2 x S,2 x Core + 3 x S
172-3-99,22271.0526,1.0,103,0.00,2,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A1S1F,A2S2F,2 x Core,2 x Core + 3 x S,1 x Core
172-5-4,22271.0526,1.0,104,0.00,2,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3S2G1,A2G1,2 x Core,2 x Core + 2 x S,1 x Core + 1 x S
172-5-5,22271.0526,1.0,105,0.00,2,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A2G2,A2G1,2 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 2 x S
172-5-6,22271.0526,1.0,106,0.00,4,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3S2G1,A2G1,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core
172-3-100,22271.0526,1.0,107,0.00,1,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A1S1F,A2S2F,2 x Core,2 x Core + 1 x S,1 x Core + 2 x S
172-5-7,22271.0526,1.0,108,0.00,1,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A2S1G1,A2G1,2 x Core,2 x Core + 2 x S,2 x Core + 2 x S
172-3-101,22271.0526,1.0,109,0.00,2,22271.0178,0.0348,2,14,12,6,2,1,1,0,0,0.00,A1S1F,A2G2F,2 x Core,2 x Core + 3 x S,1 x Core + 2 x S
172-5-8,22271.0526,1.0,110,0.00,4,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3G3,A2G1,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 1 x S
172-5-9,22271.0526,1.0,111,0.00,6,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3G3,A2G1,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core
172-5-10,22271.0526,1.0,112,0.00,4,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3G3,A2G1,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 2 x S
172-5-11,22271.0526,1.0,113,0.00,2,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3S1G2,A2G1,2 x Core,2 x Core + 2 x S,1 x Core + 2 x S
172-5-12,22271.0526,1.0,114,0.00,2,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3S1G2,A2G1,2 x Core,2 x Core + 3 x S,1 x Core + 1 x S
172-5-13,22271.0526,1.0,115,0.00,1,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A2G2,A2G1,2 x Core + 1 x S,2 x Core + 1 x S,2 x Core + 3 x S
172-5-14,22271.0526,1.0,116,0.00,1,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3S2G1,A2G1,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 1 x S
172-5-15,22271.0526,1.0,117,0.00,1,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A2S1G1,A2G1,2 x Core,2 x Core + 1 x S,2 x Core + 3 x S
172-5-16,22271.0526,1.0,118,0.00,4,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3S1G2,A2G1,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core
172-5-17,22271.0526,1.0,119,0.00,1,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A2S1G1,A2G1,2 x Core + 1 x S,2 x Core + 1 x S,2 x Core + 2 x S
172-5-18,22271.0526,1.0,120,0.00,2,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3S3,A2G1,2 x Core,2 x Core + 2 x S,1 x Core
172-5-19,22271.0526,1.0,121,0.00,1,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3S1G2,A2G1,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 2 x S
172-5-20,22271.0526,1.0,122,0.00,2,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3S2G1,A2G1,2 x Core,2 x Core + 3 x S,1 x Core
172-5-21,22271.0526,1.0,123,0.00,1,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3S3,A2G1,2 x Core,2 x Core + 1 x S,1 x Core + 1 x S
172-5-22,22271.0526,1.0,124,0.00,2,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3G3,A2G1,2 x Core,2 x Core + 3 x S,1 x Core + 2 x S
172-5-23,22271.0526,1.0,125,0.00,1,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3S2G1,A2G1,2 x Core,2 x Core + 1 x S,1 x Core + 2 x S
172-5-24,22271.0526,1.0,126,0.00,1,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A2S2,A2G1,2 x Core,2 x Core + 1 x S,2 x Core + 2 x S
172-5-25,22271.0526,1.0,127,0.00,1,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A3S3,A2G1,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core
172-5-26,22271.0526,1.0,128,0.00,2,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A4S4,A2G1,2 x Core,1 x Core,1 x Core + 1 x S
172-5-27,22271.0526,1.0,129,0.00,2,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A4S4,A2G1,2 x Core + 1 x S,1 x Core,1 x Core
172-5-28,22271.0526,1.0,130,0.00,1,22271.0131,0.0395,2,15,14,5,0,2,0,0,0,0.00,A4S4,A2G1,2 x Core,2 x Core + 1 x S,unmodified
173-5-0,22275.9824,0.1,0,100.00,1,22275.9604,0.0220,1,15,9,8,1,2,1,0,0,100.00,M7,A2S2F,1 x Core + 2 x S,1 x Core + 2 x S,1 x Core + 2 x S
174-6-0,22277.9870,0.3,0,55.85,6,22278.0341,-0.0471,-2,12,13,7,1,0,0,0,0,36.72,A2G0F,A2G1,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
174-6-1,22277.9870,0.3,1,44.15,3,22278.0341,-0.0471,-2,12,13,7,1,0,0,0,0,43.34,A2G0F,A2G1,1 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
175-2-0,22289.0128,0.0,0,15.29,2,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,15.18,A3G3,A2S1G1F,2 x Core,2 x Core + 2 x S,1 x Core + 1 x S
175-2-1,22289.0128,0.0,1,14.93,4,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,9.18,A3G3,A2G2F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 1 x S
175-2-2,22289.0128,0.0,2,12.82,2,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,12.72,A3S1G2,A2G2F,2 x Core,2 x Core + 2 x S,1 x Core + 1 x S
175-2-3,22289.0128,0.0,3,11.57,3,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,11.32,A3G3,A2G2F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core
175-2-4,22289.0128,0.0,4,8.22,4,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,5.11,A3G3,A2S1G1F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core
175-2-5,22289.0128,0.0,5,7.15,2,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,7.09,A3S1G2,A2S1G1F,2 x Core,2 x Core + 2 x S,1 x Core
175-2-6,22289.0128,0.0,6,6.89,4,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,4.29,A3S1G2,A2G2F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core
175-2-7,22289.0128,0.0,7,3.39,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,3.39,A3S1G2,A2S1G1F,2 x Core,2 x Core + 1 x S,1 x Core + 1 x S
175-2-8,22289.0128,0.0,8,2.45,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,2.45,A3G3,A2S1G1F,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 1 x S
175-2-9,22289.0128,0.0,9,2.33,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,2.33,A2G2,A2G2F,2 x Core,2 x Core + 2 x S,2 x Core + 2 x S
175-2-10,22289.0128,0.0,10,2.32,2,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,2.30,A3G3,A2S2F,2 x Core,2 x Core + 2 x S,1 x Core
175-2-11,22289.0128,0.0,11,2.05,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,2.05,A3S1G2,A2G2F,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 1 x S
175-2-12,22289.0128,0.0,12,1.42,2,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,1.40,A3S2G1,A2G2F,2 x Core,2 x Core + 2 x S,1 x Core
175-2-13,22289.0128,0.0,13,1.14,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,1.14,A3S1G2,A2S1G1F,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core
175-2-14,22289.0128,0.0,14,1.10,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,1.10,A3G3,A2S2F,2 x Core,2 x Core + 1 x S,1 x Core + 1 x S
175-2-15,22289.0128,0.0,15,0.71,2,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.70,A3G3,A2G2F,2 x Core,2 x Core + 2 x S,1 x Core + 2 x S
175-2-16,22289.0128,0.0,16,0.68,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.68,A2G2,A2G2F,2 x Core,2 x Core + 1 x S,2 x Core + 3 x S
175-2-17,22289.0128,0.0,17,0.67,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.67,A3S2G1,A2G2F,2 x Core,2 x Core + 1 x S,1 x Core + 1 x S
175-2-18,22289.0128,0.0,18,0.67,2,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.54,A3G3,A2G2F,2 x Core,2 x Core + 3 x S,1 x Core + 1 x S
175-2-19,22289.0128,0.0,19,0.62,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.62,A2G2,A2S1G1F,2 x Core,2 x Core + 1 x S,2 x Core + 2 x S
175-2-20,22289.0128,0.0,20,0.51,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.51,A3S1G2,A2S2F,2 x Core,2 x Core + 1 x S,1 x Core
175-2-21,22289.0128,0.0,21,0.39,2,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.30,A3G3,A2S1G1F,2 x Core,2 x Core + 3 x S,1 x Core
175-2-22,22289.0128,0.0,22,0.38,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.38,A2G2,A2G2F,2 x Core + 1 x S,2 x Core + 1 x S,2 x Core + 2 x S
175-2-23,22289.0128,0.0,23,0.37,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.37,A3S2G1,A2S1G1F,2 x Core,2 x Core + 1 x S,1 x Core
175-2-24,22289.0128,0.0,24,0.37,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.37,A3G3,A2S2F,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core
175-2-25,22289.0128,0.0,25,0.33,2,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.25,A3S1G2,A2G2F,2 x Core,2 x Core + 3 x S,1 x Core
175-2-26,22289.0128,0.0,26,0.28,4,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.18,A3G3,A2G2F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core
175-2-27,22289.0128,0.0,27,0.25,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.25,A2S1G1,A2G2F,2 x Core,2 x Core + 1 x S,2 x Core + 2 x S
175-2-28,22289.0128,0.0,28,0.23,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.23,A3S2G1,A2G2F,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core
175-2-29,22289.0128,0.0,29,0.19,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.19,A3G3,A2S1G1F,2 x Core,2 x Core + 1 x S,1 x Core + 2 x S
175-2-30,22289.0128,0.0,30,0.16,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.16,A3S1G2,A2G2F,2 x Core,2 x Core + 1 x S,1 x Core + 2 x S
175-2-31,22289.0128,0.0,31,0.11,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.11,A3G3,A2G2F,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 2 x S
175-2-32,22289.0128,0.0,32,0.03,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.03,A3S3,A2G2F,2 x Core,2 x Core + 1 x S,1 x Core
175-2-33,22289.0128,0.0,33,0.00,1,22289.0284,-0.0155,-1,16,14,4,1,2,1,0,0,0.00,A4S4,A2G2F,2 x Core,1 x Core,1 x Core
176-6-0,22294.0554,1.0,0,56.64,6,22294.0290,0.0264,1,13,13,7,0,0,0,0,0,30.55,A2S1G0,A2G1,1 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 3 x S
176-6-1,22294.0554,1.0,1,26.30,3,22294.0290,0.0264,1,13,13,7,0,0,0,0,0,25.88,A2S1G0,A2G1,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core + 2 x S
176-5-0,22294.0554,1.0,2,5.60,6,22294.0290,0.0264,1,12,13,7,1,1,0,0,0,3.68,A2G0F,A2G1,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
176-5-1,22294.0554,1.0,3,4.43,3,22294.0290,0.0264,1,12,13,7,1,1,0,0,0,4.35,A2G0F,A2G1,1 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
176-6-2,22294.0554,1.0,4,3.49,6,22294.0290,0.0264,1,13,13,7,0,0,0,0,0,2.30,A2G1,A2G1,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
176-6-3,22294.0554,1.0,5,2.76,3,22294.0290,0.0264,1,13,13,7,0,0,0,0,0,2.71,A2G1,A2G1,1 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
176-6-4,22294.0554,1.0,6,0.62,4,22294.0290,0.0264,1,13,13,7,0,0,0,0,0,0.42,A2S1G0,A2G1,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
176-6-5,22294.0554,1.0,7,0.16,3,22294.0290,0.0264,1,13,13,7,0,0,0,0,0,0.15,A2S1G0,A2G1,1 x Core,2 x Core + 3 x S,2 x Core + 3 x S
177-0-0,22305.9481,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178-0-0,22323.0134,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179-3-0,22325.0054,2.0,0,41.06,3,22325.0236,-0.0182,-1,13,11,8,1,0,0,0,0,25.73,A2S2,A2S2F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 1 x S
179-3-1,22325.0054,2.0,1,14.15,6,22325.0236,-0.0182,-1,13,11,8,1,0,0,0,0,8.23,A2S2,A2S2F,unmodified,2 x Core + 3 x S,1 x Core + 1 x S
179-3-2,22325.0054,2.0,2,13.40,6,22325.0236,-0.0182,-1,13,11,8,1,0,0,0,0,10.66,A2S2,A2S2F,unmodified,2 x Core + 2 x S,1 x Core + 2 x S
179-3-3,22325.0054,2.0,3,11.07,3,22325.0236,-0.0182,-1,13,11,8,1,0,0,0,0,10.21,A2S1G1,A2S2F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 2 x S
179-3-4,22325.0054,2.0,4,4.76,3,22325.0236,-0.0182,-1,13,11,8,1,0,0,0,0,4.39,A2S2,A2S1G1F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 2 x S
179-3-5,22325.0054,2.0,5,4.71,6,22325.0236,-0.0182,-1,13,11,8,1,0,0,0,0,3.26,A2S1G1,A2S2F,unmodified,2 x Core + 3 x S,1 x Core + 2 x S
179-3-6,22325.0054,2.0,6,3.60,6,22325.0236,-0.0182,-1,13,11,8,1,0,0,0,0,2.42,A1S1,A2S2F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 2 x S
179-3-7,22325.0054,2.0,7,2.31,3,22325.0236,-0.0182,-1,13,11,8,1,0,0,0,0,1.86,A1S1,A2S2F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 1 x S
179-3-8,22325.0054,2.0,8,2.03,6,22325.0236,-0.0182,-1,13,11,8,1,0,0,0,0,1.40,A2S2,A2S1G1F,unmodified,2 x Core + 3 x S,1 x Core + 2 x S
179-3-9,22325.0054,2.0,9,0.57,6,22325.0236,-0.0182,-1,13,11,8,1,0,0,0,0,0.23,A3S3,A2S2F,unmodified,1 x Core + 2 x S,1 x Core + 1 x S
179-3-10,22325.0054,2.0,10,0.47,6,22325.0236,-0.0182,-1,13,11,8,1,0,0,0,0,0.32,A1S1,A2S1G1F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
179-3-11,22325.0054,2.0,11,0.43,6,22325.0236,-0.0182,-1,13,11,8,1,0,0,0,0,0.32,A1S1,A2S2F,unmodified,2 x Core + 2 x S,2 x Core + 3 x S
179-3-12,22325.0054,2.0,12,0.32,6,22325.0236,-0.0182,-1,13,11,8,1,0,0,0,0,0.21,A1G1,A2S2F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
179-3-13,22325.0054,2.0,13,0.22,3,22325.0236,-0.0182,-1,13,11,8,1,0,0,0,0,0.16,A2S2,A2S2F,1 x Core,1 x Core + 2 x S,1 x Core + 2 x S
179-3-14,22325.0054,2.0,14,0.16,3,22325.0236,-0.0182,-1,13,11,8,1,0,0,0,0,0.16,A3S2G1,A2S2F,unmodified,1 x Core + 2 x S,1 x Core + 2 x S
179-3-15,22325.0054,2.0,15,0.13,3,22325.0236,-0.0182,-1,13,11,8,1,0,0,0,0,0.11,A1S1,A2S1G1F,2 x Core + 2 x S,1 x Core + 2 x S,1 x Core + 2 x S
